"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"pro_pos";2,46385546899124;-2,63518562287106;4,73450352560443;4,37443025508106;2,50130495810527;1,60584120744995;0,309432893470314;-0,330950058710309;0,59460108091202;0,549379875625582;0,314136133543192;0,201675827794616;0,708513345237098;0,0861702341236559;0,115563993203068;0,074098139238643;0,0137003574602538;0,00194191465517692;0,0480995363673559;0,0550215547834184;0,177606690675146;0,151618929804914;0,0495728310329578;0,0204322234704087;0,00792337906423304;0,25485346013778;0,000514625737450893
"adv_sup";1,51720396563483;-1,74156891904202;0,258099140875256;1,51017870098877;-5,25466136105858;-5,79871336592409;0,182757503649385;-0,20978378338492;0,0310897913193077;0,181911262894503;-0,63295958527773;-0,698494337701779;0,6693596688878;0,0937713575845072;0,000855659140243074;0,0220026512478537;0,150640622327734;0,0630873450693293;0,0119610162555573;0,0157601908798796;0,000346141172219663;0,0118505040742164;0,143472811281069;0,174720323807569;0,00519613160634982;0,161459469827487;0,000135458788289716
"adj_ind";1,42307387180905;-1,41588389710596;-2,49609458226339;0,694061449945556;0,648579108337611;1,92435914402363;0,369089766239114;-0,367224967696328;-0,647389418166434;0,180012424787432;0,168216082261134;0,49910358182944;0,786744210183647;0,082803981698494;0,10691947418062;0,00620899403545011;0,00306609501322573;0,00928235740107027;0,0181272856409533;0,0179445748561858;0,0557699125746391;0,00431195018344745;0,00376533654146441;0,0331474515175999;0,00895113049093305;0,139688286678704;0,000174661775108513
"pro";4,23540318009573;-2,88265497809423;-5,85959725265684;-10,3495707079736;2,00686985105253;1,10344686629912;0,322065775002447;-0,219200975705835;-0,445571684709477;-0,786995327073158;0,152605092461036;0,0839075892086888;0,745386832210926;0,0367108804150783;0,0630207846769597;0,147667051108376;0,00313986987025135;0,000326439283301033;0,0265679403730063;0,0123070425375311;0,0508515159788462;0,158640124896857;0,00596494973700694;0,00180331345239439;0,00148104539853164;0,427123261047295;0,000270193451117526
"pron_dem";3,99768533749369;-11,0057288942131;-1,61383578785591;-10,5622853340234;1,27982030776223;18,9355214584242;0,161667424289061;-0,445074510007991;-0,065263934757743;-0,427141538265302;0,0517562627474006;0,765757362902635;0,456113224991789;0,367544849477181;0,00328344848905417;0,105637465240521;0,000877070445476822;0,0660263597637308;0,000410055407400831;0,00310787075544363;6,68257763236024e-05;0,00286247116001473;4,20265096619197e-05;0,0091998313863939;2,56581493489601e-05;0,515372923975003;6,81504182463338e-06
"adj_sup";-1,37239517229077;-2,41259460051077;3,81025039976185;-6,10242246615465;-2,96057415446554;-8,09648815447277;-0,118654430918673;-0,208587909037339;0,32942632120073;-0,527602748513237;-0,255965081037325;-0,700005518676662;0,378551779362022;0,124380672760027;0,128893209062058;0,248323716610645;0,0330521601173891;0,0850095393821416;0,00237939987874609;0,00735322364150317;0,0183407084165139;0,0470450150998193;0,011072889315696;0,0828137481866142;0,00126330749225088;0,194207438063317;4,76475736662822e-05
"pro_per";3,26684663889656;-4,79996015034876;4,73202999861166;-0,479933941932355;2,76347755864422;5,6241536064549;0,334113993710926;-0,490911889279263;0,483964390115991;-0,0490848404535479;0,282632344186505;0,575205582142374;0,737718574584394;0,169326822134557;0,068372943310741;0,000528254110630879;0,00990435369218318;0,0141076584297236;0,0461633651324291;0,099658702619424;0,0968578765830182;0,00099632928551823;0,0330332914985023;0,136821489053192;0,00432553634441219;0,331156063471326;0,000474357081321897
"adl";-3,77591896214097;8,10634598227566;24,2063022883203;-4,21644690730814;4,56589772498823;-6,86930300478447;-0,137718446077835;0,295661369653787;0,882872320582751;-0,153785746427916;0,166531206294523;-0,250542912849039;0,292241041798992;0,143206726879053;0,530528666620746;0,0120902666768897;0,00801732092307283;0,00624063222281337;0,00112795334561655;0,0051987158206464;0,0463556538961994;0,00140649787070037;0,00164929432669156;0,00373311315218279;7,91126271592936e-05;0,608136940364678;2,92582654835944e-05
"pro_rel";-0,0854129969562519;-2,9790590457526;1,13962233010957;1,8632193353172;-13,5983198214997;3,8870329693447;-0,0058431407995035;-0,203798743454498;0,0779620663176025;0,127463656639891;-0,930267057534577;0,265913640096559;0,0014711817372024;0,190280330060263;0,0115690148319237;0,023226998893598;0,699632440784251;0,0196590359663634;6,48911296300506e-06;0,00789397298054638;0,00115520567572154;0,00308791529089703;0,164478037590475;0,0134392137632852;0,00088948251076395;0,193883174323031;3,34362571291506e-05
"pron";8,25929573531135;-8,30942989682734;-1,91867346356135;0,845254590144764;5,43167283709435;-10,9488008423696;0,484137160683838;-0,487075887106461;-0,112467352265477;0,0495464952996069;0,318389696820228;-0,641788540160299;0,828331772272679;0,0891411048166454;0,00197458801834624;0,00028783267404525;0,00672150499077813;0,00939201468578552;0,00345197157153784;0,00349400589277206;0,000186287328540479;3,61539915694565e-05;0,00149296072696324;0,00606616597536752;5,06035723271157e-05;0,790114770149468;3,15908664476168e-05
"interj";-0,494259849706179;34,2424115749859;28,4304674954385;-1,23025459992103;21,6570093482138;4,49360478194392;-0,00994140435419037;0,688742287547553;0,571842470147716;-0,0247449968750006;0,435603027761741;0,0903831095562069;0,00140802005540588;0,718528718740272;0,205789044463251;0,00028942423956958;0,0507196415612007;0,000750922791733904;8,70569600337172e-08;0,000417851069578033;0,000288045327262277;5,39365082190482e-07;0,000167143618607511;7,19585789672639e-06;3,56363185402224e-07;1,14683314423435;4,68698219792858e-07
