"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"alumno";0,632854179442086;0,619858987325385;0,714403612221713;0,699733862868282;0,620306251343294;0,379693748656703;0,000861466986794208;0,000826451055587722;0,0021509550457925;0,361090411003995;0,000280455037448735
"pregunta";0,518697100892448;0,558064481223293;0,680799455402902;0,732469863900974;0,575186338517193;0,424813661482805;0,000574430602354618;0,000664934231640637;0,00213505922865129;0,3073441289621;0,00020167857781485
"tiempo";-0,00562482387483292;0,88606473282499;-0,00634796796938932;0,999979851448348;6,31554357870088e-05;0,999936844564205;7,149434604644e-08;0,00177412715629065;0,00225971589991659;0,318067241357668;0,000228608158768419
"estudio";-0,453998009653552;0,32496391576023;-0,813157333700731;0,582043942197424;0,753637898545746;0,246362101454252;0,000447653354418433;0,000229352893694624;0,00217187059466252;0,235010878493812;0,000119952658387247
"tarea";0,195545804023974;1,07983026788997;0,178191213194458;0,983995879839081;0,0488844252658259;0,951115574734168;8,11928671405588e-05;0,00247589297941281;0,00212334652128408;0,397446454030723;0,000335411638531804
"crear";0,642147876891929;0,127526930091787;0,980844921864209;0,194790244245427;0,975453527968539;0,0245464720314606;0,000930767701757492;3,67092078533022e-05;0,00225720603405219;0,292177750502705;0,000192692798796636
"experiencia";-0,733574717637593;1,35960165842856;-0,474843088341541;0,88007047527699;0,313311494127495;0,686688505872499;0,00118000809994109;0,00405340173919152;0,00219278614353254;0,588940706894147;0,000760570409264682
"persona";0,824128641919732;-0,699575048043178;0,762365646850729;-0,647146521664043;0,685045999125771;0,314954000874225;0,00144669730509766;0,00104245250791017;0,00213003949692249;0,447456192504286;0,000426470212125298
"ai";0,532031979763928;-0,132322310556166;0,97043606856192;-0,241358316272892;0,962031052783133;0,0379689472168657;0,000198448925516298;1,22755066907444e-05;0,000701089198122955;0,243757829802245;4,16572335558495e-05
"análisis";-0,346644221502379;0,930434274762162;-0,349119498462587;0,937078212207088;0,178674659284709;0,821325340715283;0,000251828522478761;0,00181429702323947;0,00209573799677566;0,368525772870111;0,000284624787100736
"competencia";-1,52861318253735;-0,243184294019661;-0,987580724038749;-0,157112423146933;0,984108401895756;0,0158915981042435;0,00447672009020772;0,000113301532745346;0,00191586427649352;0,692454931772603;0,00091864510455507
"mejorar";-0,794239057900044;1,31782667585395;-0,516187901737913;0,856475364560716;0,362771038583558;0,637228961416436;0,00136424473168937;0,00375583403806967;0,00216266775315971;0,592584541649667;0,000759434706944337
"crítico";-1,20394997632736;1,08870597250228;-0,741714165388862;0,670716107501157;0,657143010165341;0,342856989834655;0,00296742746264707;0,00242652314104151;0,00204721392339722;0,667411795847598;0,000911907909937442
"basar";-0,326927549855024;0,674984960642684;-0,435908700508869;0,899990891520947;0,268833027493606;0,731166972506387;0,000223727619635879;0,000953684568532055;0,00209322813091126;0,283351548388363;0,000168061309443165
"problema";-0,0315214308070437;0,671466581436758;-0,0468925129640352;0,998899941049111;0,00344204710429435;0,996557952895698;2,02081269364628e-06;0,000916986668794635;0,00203382797212041;0,241442044442266;0,000118560498278872
"objetivo";-0,717398395887859;0,261247787644302;-0,939635304816994;0,342177576619911;0,921988482605929;0,078011517394069;0,00103854988794704;0,000137724689965715;0,0020179321549792;0,335747691507572;0,000227474453995099
"respuesta";1,01412361140664;0,399152355588558;0,930518144348151;0,366245795933379;0,91004840158775;0,0899515984122487;0,00199015397632058;0,000308306217585285;0,00193510658145393;0,477720667786734;0,000441624289196771
"realizar";0,555492062380908;0,304752940953383;0,876727048746283;0,480988234779847;0,838898898721761;0,161101101278238;0,000637133040975824;0,000191765387936337;0,00206478298444803;0,272545130749052;0,000153373831629919
"parte";-0,111306251950926;-0,358348232534262;-0,296629485233238;-0,954992643160283;0,131348566035107;0,868651433964888;2,56947798908014e-05;0,000266327687108496;0,00207398582595084;0,138013723494519;3,95048420639504e-05
