"";"X";"V1"
"625";625;1
"626";626;1
"627";627;1
"628";628;1
"629";629;1
"630";630;1
"631";631;1
"632";632;1
"633";633;1
"634";634;1
"635";635;2
"636";636;3
"637";637;1
"638";638;1
"639";639;1
"640";640;1
"641";641;1
"642";642;2
"643";643;2
"644";644;1
"645";645;1
"646";646;1
"647";647;1
"648";648;3
"649";649;1
"650";650;1
"651";651;1
"652";652;1
"653";653;1
"654";654;1
"655";655;1
"656";656;1
"657";657;1
"658";658;1
"659";659;1
"660";660;1
"661";661;1
"662";662;1
"663";663;1
"664";664;1
"665";665;1
"666";666;1
"667";667;1
"668";668;1
"669";669;1
"670";670;1
"671";671;1
"672";672;1
"673";673;1
"674";674;1
"675";675;1
"676";676;1
"677";677;1
"678";678;3
"679";679;1
"680";680;1
"681";681;1
"682";682;1
"683";683;3
"684";684;1
"685";685;1
"686";686;3
"687";687;1
"688";688;1
"689";689;3
"690";690;1
"691";691;1
"692";692;1
"693";693;1
"694";694;1
"695";695;1
"696";696;1
"697";697;3
"698";698;1
"699";699;1
"700";700;1
"701";701;1
"702";702;1
"703";703;1
"704";704;1
"705";705;1
"706";706;3
"707";707;1
"708";708;1
"709";709;1
"710";710;1
"711";711;3
"712";712;1
"713";713;1
"714";714;1
"715";715;1
"716";716;3
"717";717;3
"718";718;1
"719";719;1
"720";720;1
"721";721;1
"722";722;1
"723";723;1
"724";724;1
"725";725;3
"726";726;1
"727";727;1
"728";728;1
"729";729;1
"730";730;1
"731";731;1
"732";732;1
"733";733;1
"734";734;3
"735";735;3
"736";736;1
"737";737;1
"738";738;1
"739";739;1
"740";740;3
"741";741;1
"742";742;1
"743";743;1
"744";744;1
"745";745;3
"746";746;1
"747";747;1
"748";748;1
"749";749;1
"750";750;1
"751";751;1
"752";752;1
"753";753;1
"754";754;1
"755";755;1
"756";756;1
"757";757;1
"758";758;3
"759";759;1
"760";760;1
"761";761;1
"762";762;1
"763";763;1
"764";764;1
"765";765;1
"766";766;3
"767";767;1
"768";768;1
"769";769;1
"770";770;1
"771";771;1
"772";772;3
"773";773;1
"774";774;1
"775";775;1
"776";776;1
"777";777;1
"778";778;3
"779";779;1
"780";780;2
"781";781;1
"782";782;1
"783";783;1
"784";784;3
"785";785;1
"786";786;3
"787";787;3
"788";788;3
"789";789;1
"790";790;1
"791";791;1
"792";792;1
"793";793;1
"794";794;3
"795";795;1
"796";796;1
"797";797;1
"798";798;1
"799";799;1
"800";800;1
"801";801;1
"802";802;1
"803";803;1
"804";804;1
"805";805;1
"806";806;1
"807";807;1
"808";808;1
"809";809;3
"810";810;1
"811";811;1
"812";812;3
"813";813;1
"814";814;1
"815";815;1
"816";816;3
"817";817;3
"818";818;1
"819";819;1
"820";820;1
"821";821;1
"822";822;1
"823";823;1
"824";824;3
"825";825;1
"826";826;1
"827";827;1
"828";828;1
"829";829;1
"830";830;1
"831";831;1
"832";832;1
"833";833;1
"834";834;1
"835";835;1
"836";836;1
"837";837;1
"838";838;1
"839";839;1
"840";840;1
"841";841;1
"842";842;1
"843";843;1
"844";844;3
"845";845;1
"846";846;1
"847";847;3
"848";848;1
"849";849;1
"850";850;1
"851";851;1
"852";852;1
"853";853;1
"854";854;1
"855";855;1
"856";856;3
"857";857;1
"858";858;1
"859";859;3
"860";860;1
"861";861;1
"862";862;1
"863";863;1
"864";864;3
"865";865;3
"866";866;1
"867";867;1
"868";868;1
"869";869;1
"870";870;1
"871";871;3
"872";872;1
"873";873;1
"874";874;1
"875";875;1
"876";876;1
"877";877;1
"878";878;1
"879";879;1
"880";880;1
"881";881;1
"882";882;1
"883";883;1
"884";884;1
"885";885;1
"886";886;1
"887";887;3
"888";888;1
"889";889;1
"890";890;1
"891";891;3
"892";892;1
"893";893;1
"894";894;3
"895";895;1
"896";896;1
"897";897;1
"898";898;1
"899";899;3
"900";900;3
"901";901;1
"902";902;1
"903";903;3
"904";904;3
"905";905;1
"906";906;1
"907";907;1
"908";908;1
"909";909;3
"910";910;1
"911";911;1
"912";912;1
"913";913;1
"914";914;1
"915";915;1
"916";916;1
"917";917;3
"918";918;3
"919";919;1
"920";920;1
"921";921;1
"922";922;1
"923";923;3
"924";924;1
"925";925;1
"926";926;1
"927";927;1
"928";928;1
"929";929;1
"930";930;1
"931";931;2
"932";932;1
"933";933;1
"934";934;1
"935";935;1
"936";936;3
"937";937;1
"938";938;1
"939";939;1
"940";940;1
"941";941;1
"942";942;1
"943";943;1
"944";944;1
"945";945;3
"946";946;1
"947";947;1
"948";948;1
"949";949;1
"950";950;1
"951";951;1
"952";952;1
"953";953;1
"954";954;1
"955";955;3
"956";956;1
"957";957;1
"958";958;1
"959";959;1
"960";960;3
"961";961;0
"962";962;2
"963";963;1
"964";964;1
"965";965;0
"966";966;3
"967";967;3
"968";968;2
"969";969;1
"970";970;3
"971";971;3
"972";972;3
"973";973;3
"974";974;3
"975";975;3
"976";976;3
"977";977;2
"978";978;3
"979";979;2
"980";980;3
"981";981;2
"982";982;3
"983";983;3
"984";984;3
"985";985;1
"986";986;3
"987";987;3
"988";988;1
"989";989;3
"990";990;1
"991";991;1
"992";992;3
"993";993;1
"994";994;3
"995";995;1
"996";996;1
"997";997;1
"998";998;3
"999";999;3
"1000";1000;3
"1001";1001;3
"1002";1002;3
"1003";1003;3
"1004";1004;3
"1005";1005;3
"1006";1006;3
"1007";1007;3
"1008";1008;3
"1009";1009;3
"1010";1010;3
"1011";1011;3
"1012";1012;1
"1013";1013;3
"1014";1014;3
"1015";1015;1
"1016";1016;1
"1017";1017;1
"1018";1018;1
"1019";1019;3
"1020";1020;1
"1021";1021;1
"1022";1022;3
"1023";1023;1
"1024";1024;1
"1025";1025;1
"1026";1026;3
"1027";1027;1
"1028";1028;3
"1029";1029;3
"1030";1030;3
"1031";1031;3
"1032";1032;3
"1033";1033;3
"1034";1034;1
"1035";1035;1
"1036";1036;3
"1037";1037;3
"1038";1038;3
"1039";1039;1
"1040";1040;1
"1041";1041;3
"1042";1042;3
"1043";1043;1
"1044";1044;3
"1045";1045;3
"1046";1046;1
"1047";1047;3
"1048";1048;1
"1049";1049;3
"1050";1050;1
"1051";1051;3
"1052";1052;3
"1053";1053;3
"1054";1054;3
"1055";1055;1
"1056";1056;3
"1057";1057;1
"1058";1058;1
"1059";1059;1
"1060";1060;1
"1061";1061;1
"1062";1062;1
"1063";1063;1
"1064";1064;3
"1065";1065;3
"1066";1066;1
"1067";1067;3
"1068";1068;1
"1069";1069;3
"1070";1070;3
"1071";1071;3
"1072";1072;1
"1073";1073;2
"1074";1074;3
"1075";1075;3
"1076";1076;3
"1077";1077;3
"1078";1078;3
"1079";1079;3
"1080";1080;3
"1081";1081;1
"1082";1082;3
"1083";1083;3
"1084";1084;1
"1085";1085;1
"1086";1086;1
"1087";1087;1
"1088";1088;1
"1089";1089;3
"1090";1090;1
"1091";1091;1
"1092";1092;2
"1093";1093;1
"1094";1094;1
"1095";1095;2
"1096";1096;2
"1097";1097;2
"1098";1098;2
"1099";1099;3
"1100";1100;2
"1101";1101;3
"1102";1102;2
"1103";1103;3
"1104";1104;3
"1105";1105;3
"1106";1106;3
"1107";1107;3
"1108";1108;3
"1109";1109;3
"1110";1110;2
"1111";1111;3
"1112";1112;1
"1113";1113;1
"1114";1114;3
"1115";1115;3
"1116";1116;1
"1117";1117;3
"1118";1118;3
"1119";1119;3
"1120";1120;3
"1121";1121;3
"1122";1122;3
"1123";1123;3
"1124";1124;3
"1125";1125;3
"1126";1126;3
"1127";1127;3
"1128";1128;3
"1129";1129;1
"1130";1130;3
"1131";1131;1
"1132";1132;1
"1133";1133;3
"1134";1134;1
"1135";1135;3
"1136";1136;1
"1137";1137;3
"1138";1138;3
"1139";1139;1
"1140";1140;1
"1141";1141;1
"1142";1142;1
"1143";1143;1
"1144";1144;1
"1145";1145;3
"1146";1146;3
"1147";1147;1
"1148";1148;1
"1149";1149;1
"1150";1150;1
"1151";1151;1
"1152";1152;1
"1153";1153;1
"1154";1154;1
"1155";1155;1
"1156";1156;1
"1157";1157;1
"1158";1158;1
"1159";1159;1
"1160";1160;1
"1161";1161;1
"1162";1162;3
"1163";1163;1
"1164";1164;1
"1165";1165;1
"1166";1166;1
"1167";1167;1
"1168";1168;3
"1169";1169;3
"1170";1170;1
"1171";1171;1
"1172";1172;3
"1173";1173;1
"1174";1174;1
"1175";1175;1
"1176";1176;3
"1177";1177;3
"1178";1178;3
"1179";1179;1
"1180";1180;1
"1181";1181;3
"1182";1182;1
"1183";1183;1
"1184";1184;3
"1185";1185;3
"1186";1186;3
"1187";1187;3
"1188";1188;3
"1189";1189;1
"1190";1190;3
"1191";1191;3
"1192";1192;3
"1193";1193;3
"1194";1194;1
"1195";1195;3
"1196";1196;3
"1197";1197;3
"1198";1198;2
"1199";1199;3
"1200";1200;3
"1201";1201;1
"1202";1202;3
"1203";1203;3
"1204";1204;3
"1205";1205;3
"1206";1206;3
"1207";1207;3
"1208";1208;3
"1209";1209;3
"1210";1210;3
"1211";1211;3
"1212";1212;3
"1213";1213;3
"1214";1214;3
"1215";1215;3
"1216";1216;3
"1217";1217;3
"1218";1218;3
"1219";1219;3
"1220";1220;3
"1221";1221;3
"1222";1222;3
"1223";1223;3
"1224";1224;3
"1225";1225;3
"1226";1226;1
"1227";1227;3
"1228";1228;3
"1229";1229;3
"1230";1230;3
"1231";1231;3
"1232";1232;3
"1233";1233;3
"1234";1234;3
"1235";1235;3
"1236";1236;3
"1237";1237;3
"1238";1238;3
"1239";1239;3
"1240";1240;3
"1241";1241;3
"1242";1242;3
"1243";1243;3
"1244";1244;3
"1245";1245;2
"1246";1246;3
"1247";1247;2
"1248";1248;2
"1249";1249;2
"1250";1250;3
"1251";1251;2
"1252";1252;3
"1253";1253;2
"1254";1254;2
"1255";1255;2
"1256";1256;2
"1257";1257;2
"1258";1258;3
"1259";1259;2
"1260";1260;2
"1261";1261;1
"1262";1262;2
"1263";1263;1
"1264";1264;0
"1265";1265;0
"1266";1266;3
"1267";1267;3
"1268";1268;0
"1269";1269;3
"1270";1270;3
"1271";1271;0
"1272";1272;3
"1273";1273;0
"1274";1274;2
"1275";1275;1
"1276";1276;3
"1277";1277;2
"1278";1278;1
"1279";1279;3
"1280";1280;1
"1281";1281;1
"1282";1282;2
"1283";1283;3
"1284";1284;1
"1285";1285;2
"1286";1286;2
"1287";1287;3
"1288";1288;3
"1289";1289;3
"1290";1290;1
"1291";1291;3
"1292";1292;2
"1293";1293;1
"1294";1294;3
"1295";1295;3
"1296";1296;3
"1297";1297;3
"1298";1298;3
"1299";1299;1
"1300";1300;1
"1301";1301;3
"1302";1302;1
"1303";1303;1
"1304";1304;1
"1305";1305;1
"1306";1306;1
"1307";1307;1
"1308";1308;1
"1309";1309;3
"1310";1310;3
"1311";1311;3
"1312";1312;1
"1313";1313;1
"1314";1314;3
"1315";1315;3
"1316";1316;1
"1317";1317;1
"1318";1318;1
"1319";1319;3
"1320";1320;1
"1321";1321;3
"1322";1322;1
"1323";1323;3
"1324";1324;3
"1325";1325;1
"1326";1326;1
"1327";1327;1
"1328";1328;1
"1329";1329;1
"1330";1330;1
"1331";1331;2
"1332";1332;1
"1333";1333;3
"1334";1334;3
"1335";1335;3
"1336";1336;1
"1337";1337;1
"1338";1338;2
"1339";1339;1
"1340";1340;1
"1341";1341;1
"1342";1342;3
"1343";1343;3
"1344";1344;2
"1345";1345;1
"1346";1346;2
"1347";1347;2
"1348";1348;2
"1349";1349;1
"1350";1350;2
"1351";1351;1
"1352";1352;1
"1353";1353;2
"1354";1354;1
"1355";1355;3
"1356";1356;1
"1357";1357;3
"1358";1358;1
"1359";1359;1
"1360";1360;1
"1361";1361;1
"1362";1362;1
"1363";1363;1
"1364";1364;1
"1365";1365;1
"1366";1366;1
"1367";1367;1
"1368";1368;1
"1369";1369;1
"1370";1370;1
"1371";1371;1
"1372";1372;1
"1373";1373;1
"1374";1374;1
"1375";1375;1
"1376";1376;1
"1377";1377;1
"1378";1378;1
"1379";1379;1
"1380";1380;1
"1381";1381;1
"1382";1382;1
"1383";1383;1
"1384";1384;1
"1385";1385;1
"1386";1386;1
"1387";1387;1
"1388";1388;1
"1389";1389;1
"1390";1390;3
"1391";1391;1
"1392";1392;1
"1393";1393;1
"1394";1394;1
"1395";1395;1
"1396";1396;1
"1397";1397;1
"1398";1398;1
"1399";1399;1
"1400";1400;1
"1401";1401;1
"1402";1402;1
"1403";1403;1
"1404";1404;1
"1405";1405;1
"1406";1406;1
"1407";1407;1
"1408";1408;1
"1409";1409;1
"1410";1410;2
"1411";1411;3
"1412";1412;2
"1413";1413;3
