*DOC001;302;38;87
*YEAR2025;5358;2601;9319
*DOC002;413;5;73
*YEAR2024;10045;6821;14382
*DOC003;101;28;174
*DOC004;100;18;43
*DOC005;22;30;43
*DOC006;72;15;67
*DOC007;35;28;102
*DOC008;142;31;91
*DOC009;2299;874;3657
*DOC010;292;7;12
*YEAR2022;521;170;206
*DOC011;1274;98;648
*YEAR2018;3754;183;745
*DOC012;30;52;35
*DOC013;184;7;34
*YEAR2023;6431;1725;4394
*DOC014;330;581;541
*DOC015;445;38;1091
*DOC016;81;0;34
*DOC017;295;75;565
*DOC018;66;51;59
*DOC019;206;7;211
*DOC020;53;28;62
*DOC021;57;4;11
*DOC022;65;26;107
*DOC023;53;35;42
*DOC024;680;73;242
*DOC025;108;14;43
*DOC026;36;113;119
*DOC027;311;109;182
*DOC028;11;29;22
*DOC029;199;11;67
*DOC030;59;148;161
*DOC031;248;123;119
*DOC032;67;63;249
*DOC033;0;1;9
*DOC034;13;0;29
*DOC035;3;23;113
*DOC036;198;93;363
*DOC037;766;940;144
*YEAR2021;1134;1334;489
*DOC038;22;30;141
*DOC039;96;210;86
*DOC040;10;16;23
*DOC041;146;45;93
*YEAR2019;215;63;174
*DOC042;7;11;30
*DOC043;24;19;84
*DOC044;51;35;213
*DOC045;22;22;76
*DOC046;0;10;0
*DOC047;23;2;8
*DOC048;1031;6;8
*DOC049;113;8;6
*DOC050;90;98;494
*DOC051;291;760;614
*DOC052;203;9;14
*DOC053;56;10;29
*DOC054;62;1;37
*DOC055;73;3;31
*DOC056;16;0;17
*DOC057;27;1;36
*DOC058;91;7;62
*DOC059;35;3;54
*DOC060;21;45;42
*DOC061;122;138;95
*DOC062;86;7;27
*DOC063;6;0;4
*DOC064;55;5;12
*YEARNA;1158;324;821
*DOC065;94;3;11
*DOC066;97;2;6
*DOC067;107;1;14
*DOC068;58;9;16
*DOC069;50;8;24
*DOC070;17;1;7
*DOC071;43;0;16
*DOC072;82;2;91
*DOC073;2;10;44
*DOC074;70;43;403
*DOC075;122;185;143
*DOC076;9;0;28
*DOC077;3;5;28
*DOC078;31;6;86
*DOC079;40;24;83
*DOC080;2;14;0
*DOC081;101;91;270
*DOC082;211;349;71
*DOC083;26;15;28
*DOC084;540;240;248
*DOC085;285;380;326
*DOC086;2472;62;66
*DOC087;69;14;14
*DOC088;353;525;148
*YEAR2020;422;595;256
*DOC089;345;327;280
*DOC090;8;23;31
*DOC091;127;113;351
*DOC092;260;30;138
*DOC093;946;225;1184
*DOC094;277;85;649
*DOC095;53;56;75
*DOC096;387;442;465
*DOC097;40;29;99
*DOC098;40;17;98
*DOC099;169;21;169
*DOC100;16;5;43
*DOC101;365;132;797
*DOC102;228;37;223
*DOC103;89;26;192
*DOC104;0;7;9
*DOC105;63;31;23
*DOC106;259;42;135
*DOC107;371;46;531
*DOC108;184;8;40
*DOC109;43;17;25
*DOC110;27;33;91
*DOC111;450;47;76
*DOC112;206;192;571
*DOC113;646;778;1321
*DOC114;27;17;118
*DOC115;50;20;89
*DOC116;21;24;62
*DOC117;25;23;106
*DOC118;170;15;33
*DOC119;295;377;460
*DOC120;3;2;7
*DOC121;104;157;162
*DOC122;69;18;81
*DOC123;43;147;681
*DOC124;14;0;5
*DOC125;9;4;69
*DOC126;0;3;0
*DOC127;152;36;400
*DOC128;29;63;74
*DOC129;150;5;63
*DOC130;92;358;622
*DOC131;17;311;303
*DOC132;15;18;43
*DOC133;20;1;4
*DOC134;28;25;98
*DOC135;44;4;2
*DOC136;62;6;7
*DOC137;647;131;102
*DOC138;171;405;2460
*DOC139;27;2;12
*DOC141;53;224;215
*DOC142;4;0;0
*DOC143;45;0;0
*DOC144;15;120;169
*DOC145;49;16;78
*DOC146;46;12;78
*DOC147;0;3;2
*DOC148;588;72;100
*DOC149;4;59;4
*DOC150;26;0;3
*DOC151;0;4;24
*DOC152;0;4;24
*DOC153;10;5;44
*DOC154;508;36;116
*DOC155;404;26;93
*DOC156;47;28;98
*DOC157;51;67;236
*DOC158;0;0;0
*DOC159;528;259;331
*DOC160;45;40;37
*DOC161;305;82;64
*DOC162;41;114;251
*DOC163;160;35;179
*DOC164;20;7;55
*DOC165;1;21;90
*DOC166;113;35;55
*DOC167;54;38;98
*DOC168;586;41;192
*DOC169;80;140;180
*DOC170;0;0;0
*DOC171;69;70;108
*DOC172;24;11;25
