0
3
4
6
7
22
24
27
29
30
33
34
38
41
42
44
49
51
58
61
62
70
73
78
79
81
85
86
87
88
89
95
101
102
105
106
109
116
117
121
124
143
147
148
150
159
160
161
163
169
170
172
173
175
181
186
188
191
197
202
204
205
206
208
209
211
212
216
217
218
223
224
225
226
228
229
230
231
233
239
252
258
260
262
272
277
279
282
285
287
288
291
292
296
300
305
310
315
317
318
322
325
328
331
334
336
346
357
359
360
361
379
385
386
387
394
395
397
398
406
408
418
426
428
431
435
439
440
441
442
443
450
487
488
489
500
505
515
524
528
529
538
539
547
549
554
556
559
560
562
591
600
612
615
631
633
635
666
672
673
674
680
721
723
735
739
741
761
765
767
772
774
776
783
796
798
807
813
822
826
844
851
854
855
868
882
903
905
908
912
913
928
952
953
964
970
972
1015
1017
1021
1066
1067
1069
1075
1084
1105
1108
1109
1111
1117
1201
1223
1280
1281
1285
1308
1370
1377
1389
1406
1419
1450
1467
1476
1543
1545
1588
1639
1645
1647
1689
1697
1709
1750
1752
1807
1812
1890
1978
2092
2120
2127
2148
2197
2234
2245
2250
2291
2300
2317
2320
2399
2433
2443
2487
2796
3028
3164
3195
3199
3209
3261
3264
3655
3877
4248
